ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
hebrew-823_fatherinlaw-1-1,hebrew-823_fatherinlaw-1,ħaːm,569,false,expert,,,,
syriac-823_fatherinlaw-1-1,syriac-823_fatherinlaw-1,ħmaː,569,false,expert,,,,
arabic-823_fatherinlaw-1-1,arabic-823_fatherinlaw-1,ħam-,569,false,expert,,,,
geez-823_fatherinlaw-1-1,geez-823_fatherinlaw-1,ħam,569,false,expert,,,,
ps-824_motherinlaw-1-1,ps-824_motherinlaw-1,ħamaːt-,570,false,expert,,,,
akkadian-825_motherinlaw-1-1,akkadian-825_motherinlaw-1,emeːtu,570,false,expert,,,,
hebrew-825_motherinlaw-1-1,hebrew-825_motherinlaw-1,ħaːmoːt,570,false,expert,,,,
syriac-825_motherinlaw-1-1,syriac-825_motherinlaw-1,ħmaːtaː,570,false,expert,,,,
arabic-825_motherinlaw-1-1,arabic-825_motherinlaw-1,ħamaːt-,570,false,expert,,,,
geez-825_motherinlaw-1-1,geez-825_motherinlaw-1,ħamot,570,false,expert,,,,
ps-826_tospeakaffectivelytoshout-1-1,ps-826_tospeakaffectivelytoshout-1,rgm,571,false,expert,,,,
akkadian-827_tocalltoprophesytosummontolodgeaclaimtosue-1-1,akkadian-827_tocalltoprophesytosummontolodgeaclaimtosue-1,ragaːmu,571,false,expert,,,,
ugaritic-828_tosay-1-1,ugaritic-828_tosay-1,rgm,571,false,expert,,,,
arabic-829_toreviletoutterevilspeechiiitopleadindefenseofsomeone-1-1,arabic-829_toreviletoutterevilspeechiiitopleadindefenseofsomeone-1,rgm,571,false,expert,,,,
geez-830_tocursetoinsult-1-1,geez-830_tocursetoinsult-1,ragama,571,false,expert,,,,
ps-831_sleep-1-1,ps-831_sleep-1,ʃin-at-,572,false,expert,,,,
akkadian-831_sleep-1-1,akkadian-831_sleep-1,ʃittu,572,false,expert,,,,
akkadian-832_dream-1-1,akkadian-832_dream-1,ʃuttu,572,false,expert,,,,
ugaritic-831_sleep-1-1,ugaritic-831_sleep-1,ʃnt,572,false,expert,,,,
hebrew-831_sleep-1-1,hebrew-831_sleep-1,ʃeːnaː,572,false,expert,,,,
syriac-831_sleep-1-1,syriac-831_sleep-1,ʃentaː,572,false,expert,,,,
arabic-833_enviededormirsomnolencesommeilprofondpremiersommewanttosleepdrowsinessdeepsleepfirstslumber-1-1,arabic-833_enviededormirsomnolencesommeilprofondpremiersommewanttosleepdrowsinessdeepsleepfirstslumber-1,sinat-,572,false,expert,,,,
ps-834_tobemulticolored-1-1,ps-834_tobemulticolored-1,brm,579,false,expert,,,,
akkadian-834_tobemulticolored-1-1,akkadian-834_tobemulticolored-1,baraːmu,579,false,expert,,,,
akkadian-835_colouredwool-1-1,akkadian-835_colouredwool-1,barumtu,579,false,expert,,,,
hebrew-836_twocoloredfabric-1-1,hebrew-836_twocoloredfabric-1,bəroːmiːm,579,false,expert,,,,
arabic-837_tomakearopeoftwostrandsordistinctyarnsortwists-1-1,arabic-837_tomakearopeoftwostrandsordistinctyarnsortwists-1,brm,579,false,expert,,,,
arabic-838_aropeinwhicharetwocolors-1-1,arabic-838_aropeinwhicharetwocolors-1,bariːm-,579,false,expert,,,,
ps-839_shoot-1-1,ps-839_shoot-1,parɣ-,585,false,expert,,,,
akkadian-840_budshoot-1-1,akkadian-840_budshoot-1,perʔu,585,false,expert,,,,
syriac-841_bud-1-1,syriac-841_bud-1,perʕaː,585,false,expert,,,,
ps-842_bull-1-1,ps-842_bull-1,b-ʕ-r-,590,false,expert,,,,
akkadian-843_bullyoungcattle-1-1,akkadian-843_bullyoungcattle-1,biːru,590,false,expert,,,,
akkadian-844_youngcalf-1-1,akkadian-844_youngcalf-1,buːru,590,false,expert,,,,
hebrew-845_livestockcattle-1-1,hebrew-845_livestockcattle-1,bəʕiːr,590,false,expert,,,,
syriac-846_bruteanimalabeastofburdenaherdofcattleabeastofburdenpackhorse-1-1,syriac-846_bruteanimalabeastofburdenaherdofcattleabeastofburdenpackhorse-1,bəʕiːraː,590,false,expert,,,,
arabic-847_camel-1-1,arabic-847_camel-1,baʕiːr-,590,false,expert,,,,
arabic-485_cow-2-1,arabic-485_cow-2,baːrah,590,false,expert,,,,
geez-848_oxbullhornedcattle-1-1,geez-848_oxbullhornedcattle-1,bəʕər,590,false,expert,,,,
ps-485_cow-1-1,ps-485_cow-1,laʔaj-at-,591,false,expert,,,,
akkadian-485_cow-2-1,akkadian-485_cow-2,liːtu,591,false,expert,,,,
arabic-849_awildhoofedanimal-1-1,arabic-849_awildhoofedanimal-1,laʔa,591,false,expert,,,,
ps-850_meaningisuncertain-1-1,ps-850_meaningisuncertain-1,parr-,594,false,expert,,,,
akkadian-851_youngofsmallcattlemalelamb-1-1,akkadian-851_youngofsmallcattlemalelamb-1,parru,594,false,expert,,,,
ugaritic-852_youngbullheifer-1-1,ugaritic-852_youngbullheifer-1,pr,594,false,expert,,,,
hebrew-853_bullsteercow-1-1,hebrew-853_bullsteercow-1,par,594,false,expert,,,,
syriac-536_lamb-2-1,syriac-536_lamb-2,parraː,594,false,expert,,,,
arabic-854_lambkidorantelopecub-1-1,arabic-854_lambkidorantelopecub-1,furfur-,594,false,expert,,,,
arabic-855_youngofsmallcattle-1-1,arabic-855_youngofsmallcattle-1,furaːr-,594,false,expert,,,,
ps-856_smallcattle-1-1,ps-856_smallcattle-1,ɬˤaʔn-,596,false,expert,,,,
akkadian-856_smallcattle-1-1,akkadian-856_smallcattle-1,sˤeːnu,596,false,expert,,,,
ugaritic-857_ewesmallcattle-1-1,ugaritic-857_ewesmallcattle-1,sˤʔin,596,false,expert,,,,
hebrew-858_flockssheepandgoats-1-1,hebrew-858_flockssheepandgoats-1,sˤoːn,596,false,expert,,,,
syriac-859_flocksheepherd-1-1,syriac-859_flocksheepherd-1,ʕaːnaː,596,false,expert,,,,
arabic-856_smallcattle-1-1,arabic-856_smallcattle-1,dˤaʔn-,596,false,expert,,,,
ps-860_ewe-1-1,ps-860_ewe-1,θaʔ-at-,598,false,expert,,,,
akkadian-860_ewe-1-1,akkadian-860_ewe-1,ʃuʔu,598,false,expert,,,,
ugaritic-860_ewe-1-1,ugaritic-860_ewe-1,θaʔt,598,false,expert,,,,
arabic-860_ewe-1-1,arabic-860_ewe-1,θaʔwat-,598,false,expert,,,,
ps-695_ram-2-1,ps-695_ram-2,kabɬ-,600,false,expert,,,,
akkadian-861_youngsheep-1-1,akkadian-861_youngsheep-1,kabsu,600,false,expert,,,,
hebrew-695_ram-2-1,hebrew-695_ram-2,kæbæɬ,600,false,expert,,,,
syriac-862_wether-1-1,syriac-862_wether-1,kebʃaː,600,false,expert,,,,
arabic-695_ram-1-1,arabic-695_ram-1,kabʃ-,600,false,expert,,,,
ps-536_lamb-2-1,ps-536_lamb-2,x-r-p-,603,false,expert,,,,
akkadian-863_springlamb-1-1,akkadian-863_springlamb-1,xuraːpu,603,false,expert,,,,
ugaritic-864_ewelambewe-1-1,ugaritic-864_ewelambewe-1,xprt,603,false,expert,,,,
syriac-865_yearlingunripegrain-1-1,syriac-865_yearlingunripegrain-1,ħurpaː,603,false,expert,,,,
arabic-536_lamb-2-1,arabic-536_lamb-2,xaruːf-,603,false,expert,,,,
ps-866_billygoat-1-1,ps-866_billygoat-1,tajʃ-,604,false,expert,,,,
akkadian-867_buckram-1-1,akkadian-867_buckram-1,daʃʃu,604,false,expert,,,,
hebrew-866_billygoat-1-1,hebrew-866_billygoat-1,tajiʃ,604,false,expert,,,,
syriac-868_hegoat-1-1,syriac-868_hegoat-1,tajʃaː,604,false,expert,,,,
arabic-866_billygoat-1-1,arabic-866_billygoat-1,tajs-,604,false,expert,,,,
ps-869_maleofsmallcattle-1-1,ps-869_maleofsmallcattle-1,ʕatuːd-,605,false,expert,,,,
akkadian-870_wildsheep-1-1,akkadian-870_wildsheep-1,atuːdu,605,false,expert,,,,
hebrew-871_malegoatorsheep-1-1,hebrew-871_malegoatorsheep-1,ʕattuːd,605,false,expert,,,,
arabic-866_billygoat-2-1,arabic-866_billygoat-2,ʕatuːd,605,false,expert,,,,
ps-872_malekid-1-1,ps-872_malekid-1,ʕuriːθˤ-,606,false,expert,,,,
akkadian-866_billygoat-1-1,akkadian-866_billygoat-1,uriːsˤu,606,false,expert,,,,
ps-873_femalekid-1-1,ps-873_femalekid-1,ʕ-n-qˤ-,607,false,expert,,,,
akkadian-873_femalekid-1-1,akkadian-873_femalekid-1,uniːqˤu,607,false,expert,,,,
arabic-873_femalekid-1-1,arabic-873_femalekid-1,ʕanaːq-,607,false,expert,,,,
ps-874_headofsmallcattle-1-1,ps-874_headofsmallcattle-1,laʔlaʔ-,608,false,expert,,,,
akkadian-875_kid-1-1,akkadian-875_kid-1,lalû,608,false,expert,,,,
ugaritic-876_sucklinglamborkid-1-1,ugaritic-876_sucklinglamborkid-1,llʔu,608,false,expert,,,,
ps-877_donkey-1-1,ps-877_donkey-1,ħimaːr-,610,false,expert,,,,
akkadian-877_donkey-1-1,akkadian-877_donkey-1,imeːru,610,false,expert,,,,
ugaritic-878_donkeyloadmeasureofcapacity-1-1,ugaritic-878_donkeyloadmeasureofcapacity-1,ħmr,610,false,expert,,,,
hebrew-877_donkey-1-1,hebrew-877_donkey-1,ħămoːr,610,false,expert,,,,
syriac-877_donkey-1-1,syriac-877_donkey-1,ħmaːraː,610,false,expert,,,,
arabic-879_donkeywildassonager-1-1,arabic-879_donkeywildassonager-1,ħimaːr-,610,false,expert,,,,
ps-880_toeatswallow-1-1,ps-880_toeatswallow-1,twj,611,false,expert,,,,
akkadian-881_toeattograze-1-1,akkadian-881_toeattograze-1,taʔû,611,false,expert,,,,
akkadian-882_food-1-1,akkadian-882_food-1,tiʔiːum,611,false,expert,,,,
akkadian-883_foodsustenance-1-1,akkadian-883_foodsustenance-1,tiʔûtu,611,false,expert,,,,
ps-884_foal-1-1,ps-884_foal-1,muhr-,614,false,expert,,,,
akkadian-884_foal-1-1,akkadian-884_foal-1,muːru,614,false,expert,,,,
syriac-885_horsesfoal-1-1,syriac-885_horsesfoal-1,muhraː,614,false,expert,,,,
geez-886_coltyoungcamel-1-1,geez-886_coltyoungcamel-1,mhr,614,false,expert,,,,
ps-887_pig-1-1,ps-887_pig-1,x-ziːr-,618,false,expert,,,,
akkadian-887_pig-1-1,akkadian-887_pig-1,xuziːru,618,false,expert,,,,
ugaritic-887_pig-1-1,ugaritic-887_pig-1,xu-zi-rù,618,false,expert,,,,
hebrew-888_swineboar-1-1,hebrew-888_swineboar-1,ħăziːr,618,false,expert,,,,
syriac-887_pig-1-1,syriac-887_pig-1,ħziːraː,618,false,expert,,,,
arabic-887_pig-1-1,arabic-887_pig-1,xinziːr-,618,false,expert,,,,
geez-889_pigwildboar-1-1,geez-889_pigwildboar-1,xanzir,618,false,expert,,,,
ps-890_leopard-1-1,ps-890_leopard-1,namir-,619,false,expert,,,,
akkadian-890_leopard-1-1,akkadian-890_leopard-1,nimru,619,false,expert,,,,
hebrew-890_leopard-1-1,hebrew-890_leopard-1,naːmeːr,619,false,expert,,,,
syriac-890_leopard-1-1,syriac-890_leopard-1,nemraː,619,false,expert,,,,
arabic-890_leopard-1-1,arabic-890_leopard-1,nimr-,619,false,expert,,,,
geez-890_leopard-1-1,geez-890_leopard-1,namr,619,false,expert,,,,
ps-891_wolf-1-1,ps-891_wolf-1,ðiʔb-,620,false,expert,,,,
akkadian-679_jackal-1-1,akkadian-679_jackal-1,ziːbu,620,false,expert,,,,
hebrew-891_wolf-1-1,hebrew-891_wolf-1,zəʔeːb,620,false,expert,,,,
syriac-891_wolf-1-1,syriac-891_wolf-1,deːbaː,620,false,expert,,,,
arabic-891_wolf-1-1,arabic-891_wolf-1,ðiʔb-,620,false,expert,,,,
geez-892_hyena-1-1,geez-892_hyena-1,zəʔb,620,false,expert,,,,
ps-893_fox-1-1,ps-893_fox-1,θ-ʕ-l-,621,false,expert,,,,
akkadian-893_fox-1-1,akkadian-893_fox-1,ʃeːlebu,621,false,expert,,,,
hebrew-894_foxjackal-1-1,hebrew-894_foxjackal-1,ʃuːʕaːl,621,false,expert,,,,
syriac-893_fox-1-1,syriac-893_fox-1,taʕlaː,621,false,expert,,,,
arabic-893_fox-1-1,arabic-893_fox-1,θuʕaːl-,621,false,expert,,,,
ps-892_hyena-1-1,ps-892_hyena-1,ɬˤ-b-ʕ-,622,false,expert,,,,
akkadian-892_hyena-1-1,akkadian-892_hyena-1,buːsˤu,622,false,expert,,,,
akkadian-895_bear-1-1,akkadian-895_bear-1,sˤa-ba-ú,622,false,expert,,,,
hebrew-892_hyena-1-1,hebrew-892_hyena-1,sˤaːbuːaʕ,622,false,expert,,,,
syriac-892_hyena-1-1,syriac-892_hyena-1,ʔăpʕaː,622,false,expert,,,,
arabic-892_hyena-1-1,arabic-892_hyena-1,dˤabuʕ-,622,false,expert,,,,
geez-892_hyena-2-1,geez-892_hyena-2,ɬˤəbʕ,622,false,expert,,,,
ps-895_bear-1-1,ps-895_bear-1,dubb-,623,false,expert,,,,
akkadian-895_bear-2-1,akkadian-895_bear-2,dabû,623,false,expert,,,,
ugaritic-895_bear-1-1,ugaritic-895_bear-1,db,623,false,expert,,,,
hebrew-895_bear-1-1,hebrew-895_bear-1,doːb,623,false,expert,,,,
hebrew-896_shebear-1-1,hebrew-896_shebear-1,dubbaː,623,false,expert,,,,
syriac-895_bear-1-1,syriac-895_bear-1,debbaː,623,false,expert,,,,
arabic-895_bear-1-1,arabic-895_bear-1,dubb-,623,false,expert,,,,
geez-895_bear-1-1,geez-895_bear-1,dəbb,623,false,expert,,,,
ps-589_gazelle-1-1,ps-589_gazelle-1,θˤabj-,624,false,expert,,,,
akkadian-589_gazelle-2-1,akkadian-589_gazelle-2,sˤabiːtu,624,false,expert,,,,
ugaritic-589_gazelle-1-1,ugaritic-589_gazelle-1,θˤbj,624,false,expert,,,,
hebrew-589_gazelle-1-1,hebrew-589_gazelle-1,sˤəbiː,624,false,expert,,,,
syriac-897_gazelledeer-1-1,syriac-897_gazelledeer-1,tˤabjaː,624,false,expert,,,,
arabic-589_gazelle-1-1,arabic-589_gazelle-1,ðˤabj-,624,false,expert,,,,
ps-898_wildbullbosprimigenius-1-1,ps-898_wildbullbosprimigenius-1,riʔm-,625,false,expert,,,,
akkadian-899_wildbull-1-1,akkadian-899_wildbull-1,riːmu,625,false,expert,,,,
ugaritic-900_wildbullbuffalo-1-1,ugaritic-900_wildbullbuffalo-1,rʔum,625,false,expert,,,,
hebrew-899_wildbull-1-1,hebrew-899_wildbull-1,rəʔeːm,625,false,expert,,,,
syriac-901_buffalloo-1-1,syriac-901_buffalloo-1,rajmaː,625,false,expert,,,,
arabic-566_kindofantelope-1-1,arabic-566_kindofantelope-1,riʔm-,625,false,expert,,,,
ps-589_gazelle-2-1,ps-589_gazelle-2,ɣ-zaːl-,628,false,expert,,,,
akkadian-589_gazelle-3-1,akkadian-589_gazelle-3,xuzaːlu,628,false,expert,,,,
syriac-902_gazellefawn-1-1,syriac-902_gazellefawn-1,ʕuːzajlaː,628,false,expert,,,,
arabic-589_gazelle-2-1,arabic-589_gazelle-2,ɣazaːl-,628,false,expert,,,,
ps-903_awildruminant-1-1,ps-903_awildruminant-1,nal-,629,false,expert,,,,
akkadian-904_roedeer-1-1,akkadian-904_roedeer-1,najalu,629,false,expert,,,,
ps-903_awildruminant-2-1,ps-903_awildruminant-2,b-b-,630,false,expert,,,,
akkadian-870_wildsheep-2-1,akkadian-870_wildsheep-2,bibbu,630,false,expert,,,,
ps-905_wildass-1-1,ps-905_wildass-1,parʔ-,631,false,expert,,,,
akkadian-906_mule-1-1,akkadian-906_mule-1,parû,631,false,expert,,,,
hebrew-905_wildass-1-1,hebrew-905_wildass-1,pæræ,631,false,expert,,,,
arabic-905_wildass-1-1,arabic-905_wildass-1,faraʔ-,631,false,expert,,,,
ps-730_mouse-1-1,ps-730_mouse-1,paʔr-,633,false,expert,,,,
akkadian-730_mouse-1-1,akkadian-730_mouse-1,peːruːruːtu,633,false,expert,,,,
arabic-730_mouse-1-1,arabic-730_mouse-1,faʔr-,633,false,expert,,,,
ps-728_jerboa-1-1,ps-728_jerboa-1,jarb-ʕ-,635,false,expert,,,,
akkadian-728_jerboa-2-1,akkadian-728_jerboa-2,arrabû,635,false,expert,,,,
syriac-728_jerboa-1-1,syriac-728_jerboa-1,jarbuːʕaː,635,false,expert,,,,
arabic-728_jerboa-1-1,arabic-728_jerboa-1,jarbuːʕ-,635,false,expert,,,,
ps-907_elephant-1-1,ps-907_elephant-1,piːl-,639,false,expert,,,,
akkadian-907_elephant-1-1,akkadian-907_elephant-1,piːru,639,false,expert,,,,
hebrew-907_elephant-1-1,hebrew-907_elephant-1,piːl,639,false,expert,,,,
syriac-907_elephant-1-1,syriac-907_elephant-1,piːlaː,639,false,expert,,,,
arabic-907_elephant-1-1,arabic-907_elephant-1,fiːl-,639,false,expert,,,,
geez-908_waterbuffaloelephant-1-1,geez-908_waterbuffaloelephant-1,falfal,639,false,expert,,,,
ps-240_bird-2-1,ps-240_bird-2,ʕ-sˤsˤuːr-,640,false,expert,,,,
akkadian-240_bird-1-1,akkadian-240_bird-1,isˤsˤuːru,640,false,expert,,,,
ugaritic-909_birddomesticfowlpoultry-1-1,ugaritic-909_birddomesticfowlpoultry-1,ʕsˤr,640,false,expert,,,,
ps-910_crowraven-1-1,ps-910_crowraven-1,ɣaːrib-,642,false,expert,,,,
akkadian-910_crowraven-1-1,akkadian-910_crowraven-1,aːribu,642,false,expert,,,,
hebrew-910_crowraven-1-1,hebrew-910_crowraven-1,ʕoːreːb,642,false,expert,,,,
syriac-910_crowraven-1-1,syriac-910_crowraven-1,ʕurbaː,642,false,expert,,,,
arabic-910_crowraven-1-1,arabic-910_crowraven-1,ɣuraːb-,642,false,expert,,,,
ps-911_stork-1-1,ps-911_stork-1,laqˤlaqˤ-,645,false,expert,,,,
akkadian-911_stork-1-1,akkadian-911_stork-1,laqˤlaqˤqˤu,645,false,expert,,,,
arabic-911_stork-1-1,arabic-911_stork-1,laqlaq-,645,false,expert,,,,
ps-912_swallow-1-1,ps-912_swallow-1,s-nuːn-at-,647,false,expert,,,,
akkadian-912_swallow-1-1,akkadian-912_swallow-1,sinuntu,647,false,expert,,,,
ugaritic-912_swallow-1-1,ugaritic-912_swallow-1,snnt,647,false,expert,,,,
hebrew-912_swallow-1-1,hebrew-912_swallow-1,sənuːniːt,647,false,expert,,,,
syriac-912_swallow-1-1,syriac-912_swallow-1,snuːniːtaː,647,false,expert,,,,
arabic-912_swallow-1-1,arabic-912_swallow-1,sunuːnuw-,647,false,expert,,,,
ps-913_snake-1-1,ps-913_snake-1,baθan-,650,false,expert,,,,
akkadian-914_snakehornedviper-1-1,akkadian-914_snakehornedviper-1,baʃmu,650,false,expert,,,,
ugaritic-913_snake-1-1,ugaritic-913_snake-1,bθn,650,false,expert,,,,
hebrew-915_avenomousserpent-1-1,hebrew-915_avenomousserpent-1,pætæn,650,false,expert,,,,
syriac-916_adderasp-1-1,syriac-916_adderasp-1,patnaː,650,false,expert,,,,
arabic-913_snake-1-1,arabic-913_snake-1,baθan-,650,false,expert,,,,
ps-917_todrawoff-1-1,ps-917_todrawoff-1,lxsˤ,653,false,expert,,,,
akkadian-918_topresstosqeezeouttocleanbycombing-1-1,akkadian-918_topresstosqeezeouttocleanbycombing-1,xalaːsˤu,653,false,expert,,,,
hebrew-917_todrawoff-1-1,hebrew-917_todrawoff-1,ħlsˤ,653,false,expert,,,,
syriac-919_patopillagestealtodrawoutextract-1-1,syriac-919_patopillagestealtodrawoutextract-1,ħlsˤ,653,false,expert,,,,
arabic-920_tobecomeclear-1-1,arabic-920_tobecomeclear-1,xlsˤ,653,false,expert,,,,
arabic-921_sedimentofbutter-1-1,arabic-921_sedimentofbutter-1,xulaːsˤat-,653,false,expert,,,,
arabic-922_topullouttheeyetogetherwiththefatofaslaughteredcamel-1-1,arabic-922_topullouttheeyetogetherwiththefatofaslaughteredcamel-1,lxsˤ,653,false,expert,,,,
geez-923_topeeltobark-1-1,geez-923_topeeltobark-1,laħasˤa,653,false,expert,,,,
ps-924_chameleon-1-1,ps-924_chameleon-1,ħ-rb-,655,false,expert,,,,
akkadian-924_chameleon-1-1,akkadian-924_chameleon-1,xurbabillu,655,false,expert,,,,
arabic-924_chameleon-1-1,arabic-924_chameleon-1,ħirbaːʔ-,655,false,expert,,,,
ps-925_gecko-1-1,ps-925_gecko-1,ʕ-θˤaːj-,657,false,expert,,,,
akkadian-925_gecko-1-1,akkadian-925_gecko-1,isˤsˤû,657,false,expert,,,,
arabic-925_gecko-1-1,arabic-925_gecko-1,ʕiðˤaːjat-,657,false,expert,,,,
ps-925_gecko-2-1,ps-925_gecko-2,p-sˤɣ-,658,false,expert,,,,
ps-926_alizard-1-1,ps-926_alizard-1,ħ-mtˤ-,659,false,expert,,,,
akkadian-927_asnakeorlizard-1-1,akkadian-927_asnakeorlizard-1,xulmitˤtˤu,659,false,expert,,,,
hebrew-928_reptile-1-1,hebrew-928_reptile-1,ħoːmætˤ,659,false,expert,,,,
arabic-929_serpent-1-1,arabic-929_serpent-1,ħamatˤiːtˤ-,659,false,expert,,,,
ps-926_alizard-2-1,ps-926_alizard-2,ħ-rd,660,false,expert,,,,
hebrew-930_largelibyanlizard-1-1,hebrew-930_largelibyanlizard-1,ħardoːn,660,false,expert,,,,
syriac-931_starredlizard-1-1,syriac-931_starredlizard-1,ħardaːnaː,660,false,expert,,,,
arabic-932_lizard-1-1,arabic-932_lizard-1,ħirðawn-,660,false,expert,,,,
ps-933_turtle-1-1,ps-933_turtle-1,raqˤqˤ-,662,false,expert,,,,
akkadian-933_turtle-1-1,akkadian-933_turtle-1,raqˤqˤu,662,false,expert,,,,
syriac-933_turtle-1-1,syriac-933_turtle-1,raqˤqˤaː,662,false,expert,,,,
arabic-933_turtle-1-1,arabic-933_turtle-1,raqq-,662,false,expert,,,,
ps-933_turtle-2-1,ps-933_turtle-2,ʃalaħpaw,663,false,expert,,,,
akkadian-934_turtleasnake-1-1,akkadian-934_turtleasnake-1,ʃeleppû,663,false,expert,,,,
arabic-933_turtle-2-1,arabic-933_turtle-2,sulaħfaː,663,false,expert,,,,
ps-935_fly-1-1,ps-935_fly-1,ð-bb-,666,false,expert,,,,
akkadian-935_fly-1-1,akkadian-935_fly-1,zubbu,666,false,expert,,,,
hebrew-935_fly-1-1,hebrew-935_fly-1,zəbuːb,666,false,expert,,,,
syriac-935_fly-1-1,syriac-935_fly-1,dabbaːbaː,666,false,expert,,,,
arabic-935_fly-1-1,arabic-935_fly-1,ðubaːb-,666,false,expert,,,,
geez-935_fly-1-1,geez-935_fly-1,zənb,666,false,expert,,,,
ps-936_gnat-1-1,ps-936_gnat-1,baqˤqˤ-,667,false,expert,,,,
akkadian-936_gnat-1-1,akkadian-936_gnat-1,baqˤqˤu,667,false,expert,,,,
syriac-936_gnat-1-1,syriac-936_gnat-1,baːqˤaː,667,false,expert,,,,
arabic-936_gnat-1-1,arabic-936_gnat-1,baqq-,667,false,expert,,,,
ps-937_flea-1-1,ps-937_flea-1,p-rɣ-θ-,669,false,expert,,,,
akkadian-937_flea-1-1,akkadian-937_flea-1,perʃaʔu,669,false,expert,,,,
hebrew-937_flea-1-1,hebrew-937_flea-1,parʕoːʃ,669,false,expert,,,,
syriac-937_flea-1-1,syriac-937_flea-1,purtaʕnaː,669,false,expert,,,,
arabic-937_flea-1-1,arabic-937_flea-1,burɣuːθ-,669,false,expert,,,,
ps-938_louse-1-1,ps-938_louse-1,qˤalm-,671,false,expert,,,,
syriac-939_louseparasiteweevil-1-1,syriac-939_louseparasiteweevil-1,qˤalmaː,671,false,expert,,,,
ps-938_louse-2-1,ps-938_louse-2,k-n-m-,672,false,expert,,,,
hebrew-940_gnats-1-1,hebrew-940_gnats-1,kinnaːm,672,false,expert,,,,
ps-941_nit-1-1,ps-941_nit-1,naːb-,674,false,expert,,,,
akkadian-942_alouse-1-1,akkadian-942_alouse-1,naːbu,674,false,expert,,,,
syriac-943_lousenit-1-1,syriac-943_lousenit-1,naːbaː,674,false,expert,,,,
ps-944_moth-1-1,ps-944_moth-1,saː,675,false,expert,,,,
akkadian-944_moth-1-1,akkadian-944_moth-1,saːsu,675,false,expert,,,,
hebrew-945_clothesmoth-1-1,hebrew-945_clothesmoth-1,saːs,675,false,expert,,,,
syriac-946_marekindofwormswhichinfestthegrapevine-1-1,syriac-946_marekindofwormswhichinfestthegrapevine-1,suːstaː,675,false,expert,,,,
arabic-944_moth-1-1,arabic-944_moth-1,suːs-,675,false,expert,,,,
ps-944_moth-2-1,ps-944_moth-2,ʕ-θθ-,676,false,expert,,,,
akkadian-944_moth-2-1,akkadian-944_moth-2,aʃaːʃu,676,false,expert,,,,
hebrew-944_moth-1-1,hebrew-944_moth-1,ʕaːʃ,676,false,expert,,,,
syriac-947_smalllouse-1-1,syriac-947_smalllouse-1,ʕaʃʃaː,676,false,expert,,,,
arabic-944_moth-2-1,arabic-944_moth-2,ʕuθθat-,676,false,expert,,,,
ps-555_locust-2-1,ps-555_locust-2,ħargal-,677,false,expert,,,,
akkadian-555_locust-2-1,akkadian-555_locust-2,ergilu,677,false,expert,,,,
hebrew-555_locust-1-1,hebrew-555_locust-1,ħargoːl,677,false,expert,,,,
syriac-948_cricket-1-1,syriac-948_cricket-1,ħargaːlaː,677,false,expert,,,,
arabic-949_kindoflocust-1-1,arabic-949_kindoflocust-1,ħargal-,677,false,expert,,,,
arabic-950_swarmoflocust-1-1,arabic-950_swarmoflocust-1,ħargalat-,677,false,expert,,,,
ps-948_cricket-1-1,ps-948_cricket-1,sˤarsˤar-,678,false,expert,,,,
akkadian-948_cricket-1-1,akkadian-948_cricket-1,sˤarsˤaru,678,false,expert,,,,
hebrew-948_cricket-1-1,hebrew-948_cricket-1,sˤarsˤuːr,678,false,expert,,,,
syriac-951_typeoflocust-1-1,syriac-951_typeoflocust-1,sˤarsˤuːraː,678,false,expert,,,,
arabic-948_cricket-1-1,arabic-948_cricket-1,sˤarsˤar-,678,false,expert,,,,
ps-952_worm-1-1,ps-952_worm-1,tawliʕ-at-,682,false,expert,,,,
akkadian-953_wormmaggot-1-1,akkadian-953_wormmaggot-1,tuːltu,682,false,expert,,,,
hebrew-952_worm-1-1,hebrew-952_worm-1,toːleːʕaː,682,false,expert,,,,
syriac-952_worm-1-1,syriac-952_worm-1,tawlʕaː,682,false,expert,,,,
ps-954_flesh-1-1,ps-954_flesh-1,ʃiʔr-,691,false,expert,,,,
akkadian-954_flesh-1-1,akkadian-954_flesh-1,ʃiːru,691,false,expert,,,,
ugaritic-954_flesh-1-1,ugaritic-954_flesh-1,ʃʔir,691,false,expert,,,,
hebrew-955_bodyflesh-1-1,hebrew-955_bodyflesh-1,ʃəʔeːr,691,false,expert,,,,
ps-956_tendonsinew-1-1,ps-956_tendonsinew-1,giːd-,692,false,expert,,,,
akkadian-956_tendonsinew-1-1,akkadian-956_tendonsinew-1,giːdu,692,false,expert,,,,
ugaritic-956_tendonsinew-1-1,ugaritic-956_tendonsinew-1,gd,692,false,expert,,,,
hebrew-956_tendonsinew-1-1,hebrew-956_tendonsinew-1,giːd,692,false,expert,,,,
syriac-957_sinewfiberofaroot-1-1,syriac-957_sinewfiberofaroot-1,gjaːdaː,692,false,expert,,,,
