ID,Name,Concepticon_ID,Concepticon_Gloss
2356_visceraanyinteriorpartofthebodyintestines,viscera (any interior part of the body); intestines,1991,INTESTINES
2357_fetalmembrane,fetal membrane,,
2358_eggmembrane,egg membrane,,
2359_secondmembranethatcomesoutoftheuterusatparturitionandisfilledwithwaterincamels,second membrane that comes out of the uterus at parturition and is filled with water (in camels),,
2360_afalcon,a falcon,3258,FALCON
2361_smallowl,small owl,,
2362_partofhumanbodypossiblywaist,"part of human body, possibly waist",,
2363_middleofthebodyslimmidbody,"middle of the body, slim mid body",,
2364_fattytissuearoundintestinsandstomach,fatty tissue around intestins and stomach,,
2365_fattytissuearoundtheintestines,fatty tissue around the intestines,,
2366_aninsectadisease,"an insect, a disease",1986,DISEASE
2367_asnail,a snail,1543,SNAIL
2368_woodwormmoth,"woodworm, moth",2828,MOTH
2369_forearmcubit,"forearm, cubit",446,LOWER ARM
2370_alinearmeasureshortcubit,"a linear measure, short cubit",,
2371_cubitusulna,"cubitus, ulna",,
2372_akindofowl,a kind of owl,,
2373_crow,crow,913,CROW
2374_corvusraven,corvus (raven),,
2375_ravencrow,"raven, crow",913,CROW
2376_frog,frog,503,FROG
2377_ranafrog,rana (frog),,
2378_grenouillefrog,grenouille (frog),,
2379_insectumquoddamacertainkindofinsect,insectum quoddam (a certain kind of insect),,
2380_sipgulp,"sip, gulp",,
2381_toraisetolift,"to raise, to lift",501,LIFT
2382_carryliftup,"carry, lift up",700,CARRY
2383_toraiselifthelpuptocarrytowear,"to raise, lift, help up; to carry; to wear",700,CARRY
2384_togrowuptobecomeelevatedtooccur,"to grow up, to become elevated, to occur",552,GROW UP
2385_totaketopartaketoreceive,"to take, to partake, to receive",1749,TAKE
2386_toriseup,to rise up,705,GO UP (ASCEND)
2387_tosplittoseparate,"to split, to separate",1437,SPLIT
2388_todemarcatetodivideoff,"to demarcate, to divide off",,
2389_district,district,,
2390_divisiondividing,"division, dividing",,
2391_tocleavetosplit,"to cleave, to split",1437,SPLIT
2392_todividetodisintegrate,"to divide, to disintegrate",1119,DIVIDE
2393_niptobeseparatedpitosplittomakeafurrow,"(nip.) to be separated; (pi.) to split, to make a furrow",1437,SPLIT
2394_divisitpartitusesttobedivided,"divisit, partitus est (to be divided)",,
2395_totilltoplowtodoagriculturalworktoworktoserveespeciallyadeitytovenerate,"to till, to plow, to do agricultural work; to work; to serve (especially a deity), to venerate",1086,WORK (ACTIVITY)
2396_tobeafraidtoservetovenerate,to be afraid; to serve; to venerate,1419,FEAR (BE AFRAID)
2397_laboravitveneratusestcoluitdeumtolabortovenerateworshipgod,"laboravit; veneratus est, coluit (deum) (to labor; to venerate, worship (god)",257,WORSHIP
2398_toplowtocultivate,"to plow, to cultivate",1541,CULTIVATE
2399_backsideorfrontpartofbodyofasheep,"back, side or front part of body (of a sheep?)",1291,BACK
2400_softpartofthesheepsbreastboneacutofthemeatofasheep,soft part of the sheep's breastbone; a cut of the meat of a sheep,,
2401_rearlastpartbacksidebehindbehindofthehead,"rear, last part, backside, behind, behind of the head",1686,BEHIND
2402_jointoftheribsfingersetc,"joint (of the ribs, fingers, etc.)",1303,FINGER
2403_jointofthehumanoranimalbody,joint of the human or animal body,,
2404_hollowatthetopofthechestbetweenthetwocollarbones,"hollow at the top of the chest, between the two collarbones",,
2405_topierceboretobreakthroughbreakinto,"to pierce, bore, to break through, break into",398,PIERCE
2406_pitopenetratetoperforate,"(pi.) to penetrate, to perforate",1501,BORE
2407_topiercebreakthrough,"to pierce, break through",398,PIERCE
2408_tobeattentiveinterestedinsomebodyorsomething,"to be attentive, interested in somebody or something",1908,ATTENTIVE
2409_tocommand,to command,1998,COMMAND
2410_todeposithiptoentrusttoappointtoattendtotopassinreviewtomustertopassinreviewtoseekwithinterestdesiretoseekinvaintomisstolacktovisit,"to deposit; (hip.) to entrust; to appoint; to attend to; to pass in review, to muster; to pass in review; to seek (with interest, desire); to seek in vain, to miss, to lack; to visit",1377,VISIT
2411_toappointovertoordertocommandtocarefortoenumeratetoexaminetovisit,"to appoint over; to order, to command; to care for; to enumerate, to examine; to visit",1128,ORDER
2412_prefect,prefect,,
2413_tomisstolosenottofindvvisiterexaminerunechoselaconsidererattentivementyfaireattentionenprendresointovisitexaminesomethingtoconsideritcarefullytopayattentiontoittotakecareofit,"to miss, to lose, not to find; V. visiter, examiner une chose, la considérer attentivement, y faire attention, en prendre soin (to visit, examine something, to consider it carefully, to pay attention to it, to take care of it)",1660,LOSE
2414_totakecareoftosurveytoreviewtomustertonumbertoenumerate,"to take care of; to survey, to review; to muster; to number, to enumerate",1356,NUMBER
2415_tosmashtocrack,"to smash, to crack",3080,SPLIT OPEN
2416_toslicetoslit,"to slice, to slit",2156,CUT (WITH KNIFE)
2417_tosmiteonesheadwiththestickorswordtomakeaseparationbetweenpeopleivtomaketobleed,to smite one’s head with the stick or sword; to make a separation (between people); IV. to make to bleed,1535,SWORD
2418_totearloosetomelt,"to tear loose, to melt",2334,MELT
2419_meaningexplanation,"meaning, explanation",2950,MEANING
2420_todigestripentoliquefytointerpret,"to digest, ripen; to liquefy; to interpret",179,RIPEN
2421_todiscovertorevealtorendercleartoexplain,"to discover, to reveal, to render clear, to explain",1626,EXPLAIN
2422_tocuttopiercetoincise,"to cut, to pierce, to incise",1432,CUT
2423_tobreakanoathtotransgressviolateatrust,"to break an oath, to transgress, violate a trust",,
2424_breachopening,"breach, opening",1667,HOLE
2425_tomakeasplitabreach,"to make a split, a breach",,
2426_tomakeanotchorincision,to make a notch or incision,,
2427_virgin,virgin,2298,VIRGIN
2428_youngman,young man,76,YOUNG MAN
2429_chastemodest,"chaste, modest",,
2430_virginumarriedpersonvirgonameofaconstellation,"virgin, umarried person; Virgo, name of a constellation",2298,VIRGIN
2431_avirginawomanthatwithholdsherselffrommen,a virgin; a woman that withholds herself from men,2298,VIRGIN
2432_tobeearly,to be early,672,EARLY
2433_pitobearfirstfruits,(pi.) to bear firstfruits,,
2434_firstfruits,firstfruits,,
2435_tobefirst,to be first,728,FIRST
2436_firstearliestgenerallysaidoffruit,"first, earliest (generally said of fruit)",728,FIRST
2437_togoforthearlyinthemorning,to go forth early in the morning,,
2438_totrickletoflow,"to trickle, to flow",2003,FLOW
2439_totrickle,to trickle,,
2440_silt,silt,,
2441_toflowbylittleandlittle,to flow by little and little,,
2442_littlewater,little water,,
2443_rainlittleinquantity,rain little in quantity,,
2444_rasahatoleaktooozeofwater,"= rašaḥa 'to leak, to ooze (of water)'",,
2445_toflash,to flash,,
2446_toshinetoflash,"to shine, to flash",708,SHINE
2447_toappearlightningtoshinetogleamtoglisten,"to appear (lightning); to shine, to gleam, to glisten",708,SHINE
2448_toflashtoscintillatetoshinetosparkle,"to flash, to scintillate, to shine, to sparkle",708,SHINE
2449_ceder,ceder,,
2450_towish,to wish,2117,DESIRE
2451_toasktowishtodesire,"to ask, to wish, to desire",2117,DESIRE
2452_torequestwishdemandclaim,"to request, wish, demand, claim",1784,WANT
2453_desire,desire,2960,LONGING (WISH)
2454_reed,reed,659,REED
2455_tokiss,to kiss,578,KISS
2456_tokisstocomeintocontactofwater,to kiss; to come into contact (of water),578,KISS
2457_occiputbackofthehead,"occiput, back of the head",523,BACK OF HEAD
2458_backsideofthecervical,back side of the cervical,,
2459_behindthenecknapebackoftheheadocciput,"behind the neck, nape; back of the head, occiput",1347,NAPE (OF NECK)
2460_shoulderblade,shoulder blade,172,SHOULDERBLADE
2461_innerpartmiddleofthebody,"inner part, middle of the body",,
2462_intestinesinsidesintheplmindheart,"intestines, insides (in the pl.), mind, heart",1223,HEART
2463_midsection,midsection,,
2464_entrailsinwardparts,"entrails, inward parts",,
2465_flanksfromthehipstothelowerabdomen,"flanks, from the hips to the lower abdomen",,
2466_bestraight,be straight,1404,STRAIGHT
2467_tobeinordertostraightenuptoprosper,to be in order; to straighten up; to prosper,,
2468_uprightnesslawfulness,"uprightness, lawfulness",,
2469_bestraightsmoothright,"be straight, smooth, right",1234,SMOOTH
2470_tobegentleeasy,"to be gentle, easy",686,EASY
2471_yesterday,yesterday,1174,YESTERDAY
2472_tomarktobrand,"to mark, to brand",1720,SIGN
2473_amark,a mark,1720,SIGN
2474_tomarkstigmatizebrand,"to mark, stigmatize, brand",621,IRON
2475_sacred,sacred,1702,HOLY
2476_tomakerituallycleantopurify,"to make ritually clean, to purify",,
2477_holy,holy,1702,HOLY
2478_holyconsecrated,"holy, consecrated",1702,HOLY
2479_patosanctifydeemholy,"(pa.) to sanctify, deem holy",,
2480_iitosanctifyconsecratepurify,"II. to sanctify, consecrate, purify",,
2481_tosanctifydeclareholyperformsacredofficescelebratemass,"to sanctify, declare holy, perform sacred offices, celebrate Mass",,
2482_axe,axe,677,AXE
2483_anaxeorhatchet,an axe or hatchet,677,AXE
2484_axeadze,"axe, adze",677,AXE
2485_twenty,twenty,1710,TWENTY
2486_tosaw,to saw,3543,SAW (SOMETHING)
2487_asaw,a saw,1948,SAW
2488_tosawtoplane,"to saw, to plane",3543,SAW (SOMETHING)
2489_comb,comb,1475,COMB
2490_tocomb,to comb,2070,COMB (VERB)
2491_tosetlaydown,"to set, lay down",160,SET (HEAVENLY BODIES)
2492_toallotpowerestablishfixadestinyordainthefuture,"to allot power, establish, fix a destiny, ordain the future",,
2493_tolaydownsetdownarrangefix,"to lay down, set down, arrange, fix",2071,LAY (VERB)
2494_toplacetosetup,"to place, to set up",723,PLACE (POSITION)
2495_tohidetoinsertonethingintoanothertoimpress,"to hide, to insert one thing into another, to impress",2486,HIDE
2496_tosetsetinorderputplacechargepromoteconsecrate,"to set, set in order, put, place, charge, promote, consecrate",723,PLACE (POSITION)
2497_totakebackgraspseizehold,"to take (back), grasp, seize, hold",1448,HOLD
2498_toseizetograsp,"to seize, to grasp",855,SEIZE
2499_totakecatch,"to take, catch",1749,TAKE
2500_toobstruct,to obstruct,2762,BLOCK (THE WAY)
2501_todamuptoblock,"to dam up, to block",2762,BLOCK (THE WAY)
2502_abolt,a bolt,2007,BOLT (OF LIGHTNING)
2503_niptobeobstructed,(nip.) to be obstructed,,
2504_toshuttocloseup,"to shut, to close up",1046,SHUT
2505_todamstopup,"to dam, stop up",,
2506_tobreakfracture,"to break, fracture",680,BREAK (DESTROY OR GET DESTROYED)
2507_tobreakshatter,"to break, shatter",680,BREAK (DESTROY OR GET DESTROYED)
2508_toshattersmash,"to shatter, smash",,
2509_torestraintocursetodestroytoperish,to restrain; to curse; to destroy; to perish,681,DESTROY
2510_genitalstesticles,"genitals, testicles",797,TESTICLES
2511_vulvahapax,vulva (hapax),1837,VULVA
2512_tocutofftodividetoseparate,"to cut off, to divide, to separate",1119,DIVIDE
2513_tobreaktonotchtodepartandthenreturn,"to break, to notch; to depart and then return",680,BREAK (DESTROY OR GET DESTROYED)
2514_tocuttohollowouttorendwiththeteeth,"to cut, to hollow out, to rend with the teeth",1432,CUT
2515_toslice,to slice,2156,CUT (WITH KNIFE)
2516_springfountain,"spring, fountain",849,SPRING (OF WATER)
2517_tocuttoslittoopenavein,"to cut, to slit, to open a vein",1432,CUT
2518_togazetolookattoseek,"to gaze, to look at, to seek",1468,LOOK FOR
2519_tolookforsearchtoprobetoseekoutsomeone,"to look for, search, to probe; to seek out someone",1468,LOOK FOR
2520_togazelookat,"to gaze, look at",1819,LOOK
2521_jointpointofconnectionbetweenbones,"joint, point of connection between bones",999,JOINT
2522_kneeshincalfoftheleg,"knee, shin, calf of the leg",1371,KNEE
2523_tocurluptobend,"to curl up, to bend",2004,BEND
2524_handfuls,handfuls,,
2525_aplaceonthebackoftheheadwherethehairendsareaofthebreastwheretheribsmeet,a place on the back of the head where the hair ends; area of the breast where the ribs meet,,
2526_legshinshinbonethigh,"leg, shin, shinbone, thigh",1297,LEG
2527_animalsbodyfromnecktorump,(animal's) body from neck to rump,,
2528_tendonoftheneckneck,tendon of the neck; neck,1333,NECK
2529_theupperchestthatmeetsthecollarbone,the upper chest that meets the collarbone,,
2530_upperpartofthechestlownecklinethroat,"upper part of the chest, low neckline, throat",1346,THROAT
2531_chestespeciallythepartbetweentheteatschestofanyhoofedanimalbreast,"chest, especially the part between the teats, chest (of any hoofed animal); breast",1402,BREAST
2532_thetopofthechestorchestfromwhichdescendsanecklaceorotherneckadornmentcheststrapofhorseetc,the top of the chest or chest from which descends a necklace or other neck adornment; chest strap (of horse etc.),,
2533_bladderofanimals,bladder (of animals),1746,BLADDER
2534_bladderofabirdsheeporfish,"bladder (of a bird, sheep or fish)",1331,SHEEP
2535_muskpurse,musk purse,,
2536_wordphraselanguageidiom,"word, phrase, language, idiom",1599,WORD
2537_jawbonespl,jawbones (pl.),,
2538_maxillajaw,maxilla (jaw),,
2539_conchalnerveoftheearearlobe,conchal nerve of the ear; ear lobe,,
2540_tendonsinewmuscle,"tendon, sinew; muscle",1004,MUSCLE
2541_sinews,sinews,,
2542_crinisnervuschordatonus,crinis; nervus; chorda; tonus,,
2543_theentirepartofthebellythatsurroundsthenavel,the entire part of the belly that surrounds the navel,,
2544_corpsecarcass,"corpse, carcass",767,CORPSE
2545_cadaver,cadaver,,
2546_cadavercarrion,"cadaver, carrion",1770,CARCASS
2547_tobeconfidentatrest,"to be confident, at rest",168,REST
2548_tobeconfident,to be confident,,
2549_tospreadtoexpandtoextendtothrowsomebodydownuponhisfaceviitolietostretchoneself,"to spread, to expand, to extend; to throw somebody down upon his face; VII. to lie, to stretch oneself",38,SPREAD OUT
2550_tobuy,to buy,1869,BUY
2551_wombuterus,"womb, uterus",804,WOMB
2552_intestins,intestins,,
2553_tobetight,to be tight,3053,TIGHT
2554_viitobecomeleanemaciatedviiitobecomepoorinwantorneed,"VII. to become lean, emaciated; VIII. to become poor, in want or need",2339,NEED (SOMETHING)
2555_todeceivetoslander,"to deceive, to slander",3230,DECEIVE
2556_toslander,to slander,3641,SLANDER
2557_tobringtogether,to bring together,,
2558_toownashareinacommonfund,to own a share in a common fund,,
2559_tomixtoassociatetouniteincompany,"to mix, to associate, to unite in company",2017,MIX
2560_toassembletocometogether,"to assemble, to come together",3638,ASSEMBLE (GET TOGETHER)
2561_tocuttotear,"to cut, to tear",1432,CUT
2562_tosever,to sever,,
2563_topickgathergrapes,"to pick, gather grapes",2148,PICK
2564_toseparatetodetachtotear,"to separate, to detach, to tear",1359,SEPARATE
2565_tobespoiled,to be spoiled,,
2566_kindofdiseasecausingscalesontheskinleprosy,(kind of) disease causing scales on the skin; leprosy,3624,LEPROSY
2567_apockmarkorwart,a pockmark or wart,2665,WART
2568_scalesonthebodiesofserpents,scales on the bodies of serpents,,
2569_leperwhohasscalyskin,"leper, who has scaly skin",,
2570_tobesoftmoistened,"to be soft, moistened",1856,SOFT
2571_tosoakmoisten,"to soak, moisten",2069,SOAK (VERB)
2572_crushedlooseearth,"crushed, loose earth",,
2573_rotten,rotten,1728,ROTTEN
2574_tobecomesourtobecomesoftbyreasonoftoomuchwater,to become sour; to become soft by reason of too much water,2229,BECOME SOUR
2575_topricktopuncture,"to prick, to puncture",1434,STAB
2576_topiercetostitch,"to pierce, to stitch",398,PIERCE
2577_tobeclosetojoineachother,"to be close, to join each other",1046,SHUT
2578_thousand,thousand,1843,THOUSAND
2579_peopleclan,"people, clan",302,CLAN
2580_nation,nation,789,PEOPLE
2581_toputtogether,to put together,,
2582_agreementconcord,"agreement, concord",3644,AGREEMENT
2583_topiercetostab,"to pierce, to stab ?",398,PIERCE
2584_punctured,punctured,,
2585_tostrikehard,to strike hard,,
2586_topush,to push,1452,PUSH
2587_topushtoknockdown,"to push, to knock down",1452,PUSH
2588_topushaway,to push away,,
2589_topushtostrike,"to push, to strike",1452,PUSH
2590_toperishtobewipedouttopushasidetorepulse,"to perish, to be wiped out; to push aside, to repulse",2865,DIE (FROM ACCIDENT)
2591_tobegood,to be good,1035,GOOD
2592_tobegoodbeautifultoprospertobepleasing,"to be good, beautiful, to prosper, to be pleasing",1427,BEAUTIFUL
2593_toadorntoembellish,"to adorn, to embellish",,
2594_tothreshtotrample,to thresh; to trample,285,THRESH
2595_tosmashtogrind,"to smash, to grind",1033,GRIND
2596_tothreshtotrampledown,to thresh; to trample down,285,THRESH
2597_totrample,to trample,,
2598_totreadtotrampletothresh,"to tread, to trample; to thresh",285,THRESH
2599_tostepontotrampletocrushunderfoot,"to step on, to trample, to crush underfoot",575,TREAD
2600_tosteptoopentheway,"to step, to open (the way)",2065,STEP (VERB)
2601_totreadtothrash,"to tread, to thrash",575,TREAD
2602_tojudge,to judge,1818,ADJUDICATE
2603_topleadeonescause,to pleade one’s cause,,
2604_aparticularlawastatuteanordinancealaw,"a particular law, a statute, an ordinance, a law",1062,LAW
2605_tojudgetosentence,"to judge, to sentence",1818,ADJUDICATE
2606_tobelosttoperish,"to be lost, to perish",2865,DIE (FROM ACCIDENT)
2607_tofleetorunawayatrandom,"to flee, to run away at random",956,FLEE
2608_toputintotojointogether,"to put into, to join together",,
2609_tobewellshapedfullcomplete,"to be well-shaped, full, complete",1429,FULL
2610_tobesaddepressed,"to be sad, depressed",3973,DEPRESSED
2611_tobeangry,to be angry,2223,BE ANGRY
2612_grieved,grieved,,
2613_tobeverysad,to be very sad,,
2614_tobecomelittlediminished,"to become little, diminished ?",,
2615_miseryhardshiptoil,"misery, hardship, toil",2553,MISERY
2616_dtooppresstosubdue,"D. to oppress, to subdue",,
2617_tobecomelittletiny,"to become little, tiny",,
2618_legsaslowerpartsofbody,legs (as lower parts of body),1297,LEG
2619_upperorinnerthigh,upper or inner thigh,,
2620_legsofacamellowerbodypartsass,"legs of a camel; lower body parts, ass",1862,DONKEY
2621_tocrushtopoundtobegroundfinelytobefineminute,"to crush, to pound; to be ground finely, to be fine, minute",354,POUND
2622_dtopulverizetocrash,"D. to pulverize, to crash",,
2623_tinyfineweak,tiny; fine; weak,1601,WEAK
2624_tocrushtobecomefinethroughgrinding,to crush; to become fine through grinding,1520,CRUSH
2625_tobreaktocrushtoknocktobethinslendersmallminutefine,"to break, to crush; to knock; to be thin, slender, small, minute, fine",2396,KNOCK
2626_tocrushtopoundtomakefine,"to crush, to pound, to make fine",354,POUND
2627_tocontract,to contract,,
2628_tobendovertocurltodroop,"to bend over, to curl, to droop",2761,BEND (ONESELF)
2629_todrawtogethershut,"to draw together, shut",1046,SHUT
2630_tobreakoffapiece,to break off a piece,,
2631_tosplittocut,"to split, to cut",1432,CUT
2632_totradeinwineorbeer,to trade in wine or beer,1639,BEER
2633_tobrewbeer,to brew beer,,
2634_femaletavernkeeper,female tavern keeper,,
2635_totipple,to tipple,,
2636_tobuywineinordertoresellit,to buy wine in order to resell it,,
2637_toblunttotrim,"to blunt, to trim",379,BLUNT
2638_toblunttochiptotrim,"to blunt, to chip, to trim",379,BLUNT
2639_toweigh,to weigh,1098,WEIGH
2640_balances,balances,,
2641_beheavy,be heavy,1210,HEAVY
2642_toweighmeasure,"to weigh, measure",1098,WEIGH
2643_towatchovertoprotecttokeep,"to watch over, to protect, to keep",1477,KEEP
2644_toprotectguardtowatchout,"to protect, guard; to watch out",2900,PROTECT
2645_towatchovertoprotecttoobserve,"to watch over, to protect; to observe",2900,PROTECT
2646_toguardtoobserve,"to guard, to observe",1940,GUARD
2647_toload,to load,3669,LOAD (SOMETHING)
2648_tocarrytoburden,"to carry, to burden",700,CARRY
2649_tojourney,to journey,2393,JOURNEY
2650_togoaroundtoturn,"to go around, to turn",1588,TURN
2651_tosurroundtoencircle,"to surround, to encircle",3274,ENCIRCLE
2652_tostackincirclestostaypermanentlyinoneplacetodwell,"to stack in circles; to stay permanently in one place, to dwell",363,"DWELL (LIVE, RESIDE)"
2653_todwelltostay,"to dwell, to stay",987,REMAIN
2654_togoroundtocircletoreturn,"to go round, to circle; to return",581,COME BACK
2655_toyokeharness,"to yoke, harness",14,YOKE
2656_tomakereadytoyokeharnesstoattach,"to make ready, to yoke, harness, to attach",3894,ATTACH
2657_toharnesstoyoketobind,"to harness, to yoke, to bind",2217,YOKE (VERB)
2658_totightenharness,"to tighten, harness",1094,FASTEN
2659_totietogetherconnect,"to tie together, connect",1917,TIE
2660_tobandagethehead,to bandage the head,,
2661_toyokebindtogether,"to yoke, bind together",14,YOKE
2662_akindofenclosure,a kind of enclosure,,
2663_animalpen,animal pen (?),,
2664_citywall,(city) wall,933,WALL (OF HOUSE)
2665_dwellingplace,dwellingplace,,
2666_houseresidencecourtatrium,"house, residence; court, atrium",1252,HOUSE
2667_periodcycle,"period, cycle",508,PERIOD
2668_longtimeeternity,"long time, eternity",418,FOR A LONG TIME
2669_generation,generation,,
2670_cyclegeneration,"cycle, generation",,
2671_periodagegeneration,"period, age; generation",1789,AGE
2672_agelifetimegeneration,"age, lifetime, generation",1789,AGE
2673_racegeneration,"race, generation",,
2674_toroast,to roast,1962,ROAST (SOMETHING)
2675_tosuspendweighoutbalance,"to suspend, weigh out, balance",,
2676_shekelunitofweight,shekel (unit of weight),,
2677_tocarryweightoweigh,"to carry weigh, to weigh",1098,WEIGH
2678_tobeheavy,to be heavy,1210,HEAVY
2679_tosuspendtoweigh,"to suspend, to weigh",1098,WEIGH
2680_tohave,to have,773,HAVE
2681_presenceexistence,"presence, existence",,
2682_birthmarkmole,"birth-mark, mole",1907,MOLE
2683_markmolewart,"mark, mole, wart",1907,MOLE
2684_molesignanyblacksignseenonearth,mole; sign (any black sign seen on earth),1907,MOLE
2685_tomentiontoremember,"to mention, to remember",707,REMEMBER
2686_todeclaretonametoinvoke,"to declare, to name, to invoke",1405,NAME
2687_toremember,to remember,707,REMEMBER
2688_torememberrecallmention,"to remember, recall, mention",707,REMEMBER
2689_tobepure,to be pure,1147,PURE
2690_tobecomecleanclear,"to become clean, clear",989,CLEAR
2691_tobethin,to be thin,2308,THIN
2692_tobecomethin,to become thin,,
2693_finethin,"fine, thin",2308,THIN
2694_thinness,thinness,,
2695_tomakethin,to make thin,,
2696_acripple,a cripple,3621,DISABLED PERSON
2697_tocutastick,to cut a stick,,
2698_bed,bed,1663,BED
2699_tobeanoutsidertobestrangeforeign,"to be an outsider, to be strange, foreign",109,FOREIGN
2700_todisliketohatetoavoid,"to dislike, to hate, to avoid",1607,HATE
2701_tovisit,to visit,1377,VISIT
2702_toprepareperfume,to prepare perfume,,
2703_tomixperfume,to mix perfume,,
2704_topreparemixspicedointment,"to prepare, mix spiced ointment",2909,PREPARE
2705_tobeinpeace,to be in peace,,
2706_peace,peace,1338,PEACE
2707_tobewellfeelwellbeinpeace,"to be well, feel well, be in peace",954,WELL
2708_redemptionransom,"redemption, ransom",,
2709_towishtodesire,"to wish, to desire",2117,DESIRE
2710_needwantrequestpurposebusinessactivityenterprise,"need, want, request; purpose; business activity, enterprise",1784,WANT
2711_ornamentsplendor,"ornament, splendor",917,ORNAMENT
2712_willthing,"will, thing",738,THING
2713_ayouth,a youth,,
2714_tomanifestpassionateloveordesire,to manifest passionate love or desire,2960,LONGING (WISH)
2715_tosetouttodepart,"to set out, to depart",1752,LEAVE
2716_togetuptorisetosetouttodeparttoleave,"to get up, to rise; to set out, to depart, to leave",1752,LEAVE
2717_togoleavedepart,"to go, leave, depart",695,GO
2718_tofollow,to follow,1085,FOLLOW
2719_tocover,to cover,761,COVER
2720_tocovertoclose,"to cover, to close",761,COVER
2721_bandage,bandage,,
2722_husksheath,husk; sheath,3424,SHEATH
2723_putobecoveredwithpreciousstonestofallintoaswoonhitpatowraponeselfuptobecomefaint,"(pu.) to be covered (with precious stones); to fall into a swoon, (hitpa.) to wrap oneself up; to become faint",,
2724_toputinasheath,to put in a sheath,,
2725_tosoaktoimmerse,"to soak, to immerse",2069,SOAK (VERB)
2726_tosoakirrigateafieldtobathesoakanobject,"to soak, irrigate (a field); to bathe, soak (an object)",138,BATHE
2727_todyetocolourtodiptoimmerse,"to dye, to colour, to dip, to immerse",157,DYE
2728_tobethickdense,"to be thick, dense",2239,DENSE
2729_tobethick,to be thick,1244,THICK
2730_wellbeingopulence,"wellbeing, opulence",,
2731_tohavelittleornointelligence,to have little (or no) intelligence,,
2732_tangledconfuseddense,"tangled, confused, dense",2239,DENSE
2733_epaisthick,épais (thick),,
2734_tobedarkcovered,"to be dark, covered",706,DARK
2735_tobedarkdim,"to be dark, dim",706,DARK
2736_tocovertoconcealtocomeupontocomeover,"to cover, to conceal, to come upon, to come over",761,COVER
2737_tobetiedgirded,"to be tied, girded",,
2738_astrapintheleathernwaterbag,a strap in the leathern waterbag,,
2739_toholdtorestrain,"to hold, to restrain",1448,HOLD
2740_toholdbacktowithhold,"to hold back, to withhold",,
2741_tokeepback,to keep back,,
2742_akindofslime,a kind of slime,,
2743_greendrymucusnasaldischarge,"(green) dry mucus, nasal discharge",,
2744_toprovidewithaheaddresstoputacoveringonsomeoneshead,"to provide with a headdress, to put a covering on someone's head",,
2745_kindofgarment,kind of garment,,
2746_tocovertoveiltohidetoforgive,"to cover, to veil, to hide; to forgive",2486,HIDE
2747_filmchaff,"film, chaff",2363,CHAFF (HUSK)
2748_membranefilm,"membrane, film",216,MOVIE
2749_chaffrefusethatistakenforthfromwheat,"chaff, refuse that is taken forth from wheat",2363,CHAFF (HUSK)
2750_tocleantoclearthewheat,"to clean, to clear the wheat",2235,CLEAN (SOMETHING)
2751_tobeobscureblack,"to be obscure, black",163,BLACK
2752_tobecomeobscuredofheavenlybodiestobecomeeclipsedtobeworrieddisturbedrestless,"to become obscured (of heavenly bodies), to become eclipsed; to be worried, disturbed, restless",,
2753_toactperfidiouslytobreakacompacttoremaintolagbehindtobecomedarkofthenight,"to act perfidiously, to break a compact; to remain, to lag behind; to be(come) dark (of the night)",987,REMAIN
2754_tohonour,to honour,,
2755_tofeardeitytoshowrespecttobeinawe,"to fear (deity), to show respect, to be in awe",1419,FEAR (BE AFRAID)
2756_tohonourtoadorn,"to honour, to adorn",,
2757_collaryoke,"collar, yoke",14,YOKE
2758_todetainkeepwaiting,"to detain, keep waiting",,
2759_collarringanornament,collar; ring (an ornament),2012,COLLAR
2760_toputaringoracollarofironupontheneckormanacleonthehand,to put a ring or a collar of iron upon the neck or manacle on the hand,,
2761_aringorcollarofironwhichisputupontheneck,"a ring or collar of iron, which is put upon the neck",1374,RING
2762_frondleaffoliage,"frond, leaf, foliage",628,LEAF
2763_leavesofthegrapevine,leaves of the grapevine,,
2764_totakebyforce,to take by force,,
2765_totakewrongfullyunjustlyinjuriouslyorbyforce,"to take wrongfully, unjustly, injuriously or by force",,
2766_tobedry,to be dry,1398,DRY
2767_dry,dry,1398,DRY
2768_todryup,to dry up,1786,DRY UP
2769_tobind,to bind,1917,TIE
2770_tocollecttogathertosearch,"to collect, to gather, to search",7,GATHER
2771_womangatheringstraw,woman gathering straw,,
2772_tosearchout,to search out,,
2773_torakeuptosweepup,"to rake up, to sweep up",,
2774_totakeawaytodeprivesomeoneofaphysicalfacility,"to take away, to deprive someone (of a physical facility)",,
2775_totakeaway,to take away,,
2776_impeded,impeded,,
2777_togathertoheapup,"to gather, to heap up",7,GATHER
2778_everythingbywhichabedofastreamcanbeblockedinanyplacewhereitisstopped,everything by which a bed of a stream can be blocked in any place where it is stopped,,
2779_togathertocollect,"to gather, to collect",7,GATHER
2780_topulltodrag,"to pull, to drag",1455,PULL
2781_roadpath,"road, path",2457,PATH OR ROAD
2782_todragaway,to drag away,,
2783_todrag,to drag,2030,DRAG
2784_todragtodrawtopull,"to drag, to draw, to pull",1455,PULL
2785_toplough,to plough,1921,PLOUGH
2786_clodofearth,clod of earth,,
2787_toploughtopreparelandforsowing,"to plough, to prepare land for sowing",1921,PLOUGH
2788_towalktogoaway,"to walk, to go away",1443,WALK
2789_tomove,to move,765,MOVE
2790_togotorovetowander,"to go, to rove, to wander",695,GO
2791_todrivetofollowtohelp,"to drive, to follow; to help",1897,HELP
